dataset,scheme,epsilon,attack_type,direction,malicious_ratio,lambda,true_triangle_count,avg_estimated_triangle_count,relative_signed_error,mre,finished,log_file
Gplus,CaliToLS,0.5,clean,none,0,0,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_clean.log
Gplus,CaliToLS,0.5,count,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,0.5,count,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,0.5,count,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,0.5,count,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,0.5,count,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,0.5,count,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,0.5,count,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,0.5,count,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,0.5,count,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_increase_mr0.03_lambda1.log
Gplus,CaliToLS,0.5,count,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_increase_mr0.05_lambda1.log
Gplus,CaliToLS,0.5,count,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_increase_mr0.08_lambda1.log
Gplus,CaliToLS,0.5,count,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_increase_mr0.10_lambda1.log
Gplus,CaliToLS,0.5,count,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_increase_mr0.13_lambda1.log
Gplus,CaliToLS,0.5,count,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_increase_mr0.15_lambda1.log
Gplus,CaliToLS,0.5,count,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_increase_mr0.18_lambda1.log
Gplus,CaliToLS,0.5,count,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_count_increase_mr0.20_lambda1.log
Gplus,CaliToLS,0.5,fixed,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,0.5,fixed,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,0.5,fixed,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,0.5,fixed,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,0.5,fixed,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,0.5,fixed,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,0.5,fixed,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,0.5,fixed,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,0.5,fixed,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_increase_mr0.03_lambda1.log
Gplus,CaliToLS,0.5,fixed,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_increase_mr0.05_lambda1.log
Gplus,CaliToLS,0.5,fixed,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_increase_mr0.08_lambda1.log
Gplus,CaliToLS,0.5,fixed,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_increase_mr0.10_lambda1.log
Gplus,CaliToLS,0.5,fixed,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_increase_mr0.13_lambda1.log
Gplus,CaliToLS,0.5,fixed,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_increase_mr0.15_lambda1.log
Gplus,CaliToLS,0.5,fixed,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_increase_mr0.18_lambda1.log
Gplus,CaliToLS,0.5,fixed,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_fixed_increase_mr0.20_lambda1.log
Gplus,CaliToLS,0.5,scale,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,0.5,scale,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,0.5,scale,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,0.5,scale,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,0.5,scale,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,0.5,scale,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,0.5,scale,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,0.5,scale,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,0.5,scale,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_increase_mr0.03_lambda1.log
Gplus,CaliToLS,0.5,scale,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_increase_mr0.05_lambda1.log
Gplus,CaliToLS,0.5,scale,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_increase_mr0.08_lambda1.log
Gplus,CaliToLS,0.5,scale,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_increase_mr0.10_lambda1.log
Gplus,CaliToLS,0.5,scale,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_increase_mr0.13_lambda1.log
Gplus,CaliToLS,0.5,scale,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_increase_mr0.15_lambda1.log
Gplus,CaliToLS,0.5,scale,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_increase_mr0.18_lambda1.log
Gplus,CaliToLS,0.5,scale,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps0.5_scale_increase_mr0.20_lambda1.log
Gplus,CaliToLS,1,clean,none,0,0,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_clean.log
Gplus,CaliToLS,1,count,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,1,count,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,1,count,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,1,count,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,1,count,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,1,count,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,1,count,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,1,count,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,1,count,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_increase_mr0.03_lambda1.log
Gplus,CaliToLS,1,count,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_increase_mr0.05_lambda1.log
Gplus,CaliToLS,1,count,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_increase_mr0.08_lambda1.log
Gplus,CaliToLS,1,count,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_increase_mr0.10_lambda1.log
Gplus,CaliToLS,1,count,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_increase_mr0.13_lambda1.log
Gplus,CaliToLS,1,count,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_increase_mr0.15_lambda1.log
Gplus,CaliToLS,1,count,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_increase_mr0.18_lambda1.log
Gplus,CaliToLS,1,count,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_count_increase_mr0.20_lambda1.log
Gplus,CaliToLS,1,fixed,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,1,fixed,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,1,fixed,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,1,fixed,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,1,fixed,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,1,fixed,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,1,fixed,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,1,fixed,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,1,fixed,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_increase_mr0.03_lambda1.log
Gplus,CaliToLS,1,fixed,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_increase_mr0.05_lambda1.log
Gplus,CaliToLS,1,fixed,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_increase_mr0.08_lambda1.log
Gplus,CaliToLS,1,fixed,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_increase_mr0.10_lambda1.log
Gplus,CaliToLS,1,fixed,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_increase_mr0.13_lambda1.log
Gplus,CaliToLS,1,fixed,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_increase_mr0.15_lambda1.log
Gplus,CaliToLS,1,fixed,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_increase_mr0.18_lambda1.log
Gplus,CaliToLS,1,fixed,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_fixed_increase_mr0.20_lambda1.log
Gplus,CaliToLS,1,scale,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,1,scale,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,1,scale,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,1,scale,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,1,scale,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,1,scale,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,1,scale,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,1,scale,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,1,scale,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_increase_mr0.03_lambda1.log
Gplus,CaliToLS,1,scale,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_increase_mr0.05_lambda1.log
Gplus,CaliToLS,1,scale,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_increase_mr0.08_lambda1.log
Gplus,CaliToLS,1,scale,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_increase_mr0.10_lambda1.log
Gplus,CaliToLS,1,scale,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_increase_mr0.13_lambda1.log
Gplus,CaliToLS,1,scale,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_increase_mr0.15_lambda1.log
Gplus,CaliToLS,1,scale,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_increase_mr0.18_lambda1.log
Gplus,CaliToLS,1,scale,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps1_scale_increase_mr0.20_lambda1.log
Gplus,CaliToLS,2,clean,none,0,0,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_clean.log
Gplus,CaliToLS,2,count,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,2,count,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,2,count,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,2,count,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,2,count,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,2,count,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,2,count,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,2,count,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,2,count,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_increase_mr0.03_lambda1.log
Gplus,CaliToLS,2,count,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_increase_mr0.05_lambda1.log
Gplus,CaliToLS,2,count,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_increase_mr0.08_lambda1.log
Gplus,CaliToLS,2,count,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_increase_mr0.10_lambda1.log
Gplus,CaliToLS,2,count,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_increase_mr0.13_lambda1.log
Gplus,CaliToLS,2,count,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_increase_mr0.15_lambda1.log
Gplus,CaliToLS,2,count,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_increase_mr0.18_lambda1.log
Gplus,CaliToLS,2,count,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_count_increase_mr0.20_lambda1.log
Gplus,CaliToLS,2,fixed,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,2,fixed,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,2,fixed,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,2,fixed,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,2,fixed,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,2,fixed,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,2,fixed,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,2,fixed,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,2,fixed,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_increase_mr0.03_lambda1.log
Gplus,CaliToLS,2,fixed,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_increase_mr0.05_lambda1.log
Gplus,CaliToLS,2,fixed,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_increase_mr0.08_lambda1.log
Gplus,CaliToLS,2,fixed,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_increase_mr0.10_lambda1.log
Gplus,CaliToLS,2,fixed,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_increase_mr0.13_lambda1.log
Gplus,CaliToLS,2,fixed,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_increase_mr0.15_lambda1.log
Gplus,CaliToLS,2,fixed,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_increase_mr0.18_lambda1.log
Gplus,CaliToLS,2,fixed,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_fixed_increase_mr0.20_lambda1.log
Gplus,CaliToLS,2,scale,decrease,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_decrease_mr0.03_lambda1.log
Gplus,CaliToLS,2,scale,decrease,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_decrease_mr0.05_lambda1.log
Gplus,CaliToLS,2,scale,decrease,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_decrease_mr0.08_lambda1.log
Gplus,CaliToLS,2,scale,decrease,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_decrease_mr0.10_lambda1.log
Gplus,CaliToLS,2,scale,decrease,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_decrease_mr0.13_lambda1.log
Gplus,CaliToLS,2,scale,decrease,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_decrease_mr0.15_lambda1.log
Gplus,CaliToLS,2,scale,decrease,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_decrease_mr0.18_lambda1.log
Gplus,CaliToLS,2,scale,decrease,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_decrease_mr0.20_lambda1.log
Gplus,CaliToLS,2,scale,increase,0.03,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_increase_mr0.03_lambda1.log
Gplus,CaliToLS,2,scale,increase,0.05,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_increase_mr0.05_lambda1.log
Gplus,CaliToLS,2,scale,increase,0.08,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_increase_mr0.08_lambda1.log
Gplus,CaliToLS,2,scale,increase,0.10,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_increase_mr0.10_lambda1.log
Gplus,CaliToLS,2,scale,increase,0.13,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_increase_mr0.13_lambda1.log
Gplus,CaliToLS,2,scale,increase,0.15,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_increase_mr0.15_lambda1.log
Gplus,CaliToLS,2,scale,increase,0.18,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_increase_mr0.18_lambda1.log
Gplus,CaliToLS,2,scale,increase,0.20,1,,,,0.000000,1,results_laplace_all_attacks/Gplus_CaliToLS_eps2_scale_increase_mr0.20_lambda1.log
Gplus,CaliToTrunc,0.5,clean,none,0,0,,,,0.004022,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_clean.log
Gplus,CaliToTrunc,0.5,count,decrease,0.03,1,,,,0.033243,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_decrease_mr0.03_lambda1.log
Gplus,CaliToTrunc,0.5,count,decrease,0.05,1,,,,0.049970,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_decrease_mr0.05_lambda1.log
Gplus,CaliToTrunc,0.5,count,decrease,0.08,1,,,,0.078984,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_decrease_mr0.08_lambda1.log
Gplus,CaliToTrunc,0.5,count,decrease,0.10,1,,,,0.100848,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_decrease_mr0.10_lambda1.log
Gplus,CaliToTrunc,0.5,count,decrease,0.13,1,,,,0.126137,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_decrease_mr0.13_lambda1.log
Gplus,CaliToTrunc,0.5,count,decrease,0.15,1,,,,0.150132,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_decrease_mr0.15_lambda1.log
Gplus,CaliToTrunc,0.5,count,decrease,0.18,1,,,,0.178732,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_decrease_mr0.18_lambda1.log
Gplus,CaliToTrunc,0.5,count,decrease,0.20,1,,,,0.200367,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_decrease_mr0.20_lambda1.log
Gplus,CaliToTrunc,0.5,count,increase,0.03,1,,,,0.035656,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_increase_mr0.03_lambda1.log
Gplus,CaliToTrunc,0.5,count,increase,0.05,1,,,,0.052384,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_increase_mr0.05_lambda1.log
Gplus,CaliToTrunc,0.5,count,increase,0.08,1,,,,0.081398,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_increase_mr0.08_lambda1.log
Gplus,CaliToTrunc,0.5,count,increase,0.10,1,,,,0.103262,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_increase_mr0.10_lambda1.log
Gplus,CaliToTrunc,0.5,count,increase,0.13,1,,,,0.128551,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_increase_mr0.13_lambda1.log
Gplus,CaliToTrunc,0.5,count,increase,0.15,1,,,,0.152546,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_increase_mr0.15_lambda1.log
Gplus,CaliToTrunc,0.5,count,increase,0.18,1,,,,0.181146,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_increase_mr0.18_lambda1.log
